in1,in2,in3,in4,in5,in6,in7,out1,out2,out3,out4,out5,out6
213.6575,9.60525,303.2232,0.0,132.9769,0.0,21.26401093,7698.4,13.837,2.1612,841.99,406.02,2960.2
216.8143,9.68173,302.9943,0.0,132.2892,0.0,21.23471463,7688.6,13.839,2.1573,844.74,405.64,2955.9
221.3426,9.19716,302.9999,0.0,130.8436,0.0,21.39816431,7669.7,13.836,2.0858,877.72,412.3,2940.1
226.3916,9.25768,303.0,189.7917,129.9539,9.839930113,21.60112762,7471.9,13.859,2.0366,805.78,393.74,2762.1
231.6325,9.28188,303.0,216.7505,129.2701,11.94759789,21.75693605,7435.7,13.847,1.7517,804.26,394.12,2795.9
236.6486,9.46521,303.0,217.2296,127.8426,12.19355616,21.83301771,7435.4,13.852,1.7622,804.82,395.37,2787.4
239.8527,9.47468,303.0,217.5053,126.93,12.55737723,22.00137103,7451.0,13.854,1.7582,810.19,396.37,2785.4
243.2169,8.83392,301.5625,218.9165,126.239,20.13992894,22.11105173,7795.5,13.819,1.6105,850.19,398.21,2811.8
246.7544,9.37873,301.4969,240.6214,124.8175,26.61346011,22.14631088,7957.9,13.805,1.5434,823.16,397.86,2833.2
249.9165,9.03058,301.5,240.1003,123.8074,27.25511016,22.25917492,7997.9,13.8,1.4995,846.36,399.15,2842.5
255.6499,8.78948,301.5,241.4516,123.2282,27.84178058,22.21433583,8006.6,13.801,1.4582,869.59,400.87,2845.9
260.0466,8.38938,301.5,241.8636,121.8086,28.25745299,22.10871789,8027.0,13.798,1.4014,897.98,402.82,2857.8
264.6843,8.17907,301.5,242.9934,120.8833,29.13698122,22.36392858,8061.2,13.796,1.3714,916.7,404.75,2861.1
268.4647,8.55854,300.5766,243.3622,120.2056,29.86493845,22.44508676,8070.4,13.799,1.4064,905.98,404.51,2844.0
273.1322,8.74035,299.9938,244.4934,118.794,30.64837406,22.59445523,8088.6,13.801,1.4169,905.9,405.29,2834.2
278.0135,8.34913,299.9996,245.4247,117.7773,30.73803625,22.19703983,8079.8,13.801,1.3558,935.54,407.12,2844.6
280.921,8.30337,300.0,246.0062,117.1817,31.48209424,22.40971949,8104.7,13.8,1.3471,943.04,408.17,2842.6
286.7138,8.33741,300.0,247.2771,115.7496,31.9032818,22.2556023,8096.8,13.805,1.3343,952.99,409.6,2834.7
291.8814,8.58244,300.0,247.5057,114.8589,32.45605733,22.25650043,8090.8,13.812,1.351,951.57,410.44,2817.3
297.8193,7.84637,300.0,248.7768,114.1615,33.36759959,22.52531423,8133.8,13.804,1.2667,998.95,414.55,2836.1
302.8577,8.02353,298.7232,249.0057,112.7471,33.59417808,22.41173501,8129.6,13.806,1.2748,1001.0,414.53,2825.1
307.8544,7.95459,298.4943,250.4164,111.8313,34.61985989,22.65937863,8156.2,13.805,1.2597,1013.7,416.18,2820.8
311.6929,8.0046,298.4999,250.8645,111.1385,35.25125074,22.60648642,8159.3,13.807,1.2549,1019.2,417.2,2812.8
317.9442,7.69728,298.5,251.9934,109.7237,36.2597589,22.97862408,8192.5,13.805,1.2172,1045.8,420.56,2813.0
322.1203,8.12643,298.5,252.9247,108.4121,36.64929623,22.84787777,8175.8,13.813,1.2485,1033.1,420.21,2789.7
328.8666,8.17517,298.5,253.5062,107.8706,37.26278095,22.9438798,8169.1,13.818,1.246,1044.5,422.21,2775.3
334.3936,8.08827,298.1391,254.3246,106.6312,37.94221774,23.00647373,8179.5,13.818,1.2262,1059.8,424.29,2768.5
338.7407,7.82704,297.0066,255.0053,105.3389,38.64449588,23.13950778,8208.6,13.812,1.1893,1081.3,426.39,2771.7
344.082,7.66726,296.9987,256.2773,104.8539,39.24641171,23.17138151,8209.6,13.812,1.1642,1099.9,429.05,2766.8
349.5938,8.0783,297.0,256.5057,103.6065,39.85438725,23.17541123,8197.3,13.821,1.1956,1091.0,429.49,2739.8
353.8301,8.00026,297.0,257.9164,102.3679,40.44748956,23.25916385,8206.6,13.821,1.1788,1102.8,431.91,2731.6
357.9733,8.33087,297.0,258.0036,101.8406,41.06550172,23.26325084,8196.9,13.827,1.206,1095.2,432.19,2711.5
361.0845,8.28132,297.0,259.4375,100.5847,41.89891412,23.43780643,8217.4,13.826,1.1949,1103.2,434.55,2704.0
367.7457,7.87223,296.0766,259.7481,99.3445,42.42314649,23.36891866,8225.3,13.821,1.1415,1137.4,439.34,2704.0
370.2357,7.69357,295.4938,260.9871,99.0642,42.85948349,23.376923,8234.5,13.817,1.118,1151.1,441.22,2705.4
372.0665,8.25492,295.4996,260.0782,99.0691,42.7953476,23.34780944,8209.8,13.827,1.1701,1127.7,439.27,2683.4
368.3731,7.84273,294.0625,259.4938,99.0703,42.35483611,23.12727422,8231.0,13.815,1.124,1141.1,438.83,2709.1
365.5078,8.15695,293.636,258.5762,100.5043,42.00857702,22.89867135,8212.6,13.818,1.1549,1120.9,434.92,2710.2
362.117,8.10128,292.5066,257.9938,100.5975,41.39284908,22.59700847,8213.7,13.814,1.1431,1117.5,433.08,2722.1
357.8256,8.09352,291.5753,256.7754,101.4324,41.15439473,22.45287863,8222.9,13.809,1.1456,1110.1,430.48,2736.7
356.5067,8.08741,290.9938,256.4938,102.1226,40.47300944,22.06260938,8201.1,13.81,1.14,1109.0,429.05,2742.4
351.9766,8.32205,289.7228,255.0624,102.1177,40.20482932,21.94027246,8212.9,13.807,1.1647,1089.0,426.25,2746.6
348.4061,8.11587,289.4943,254.9969,103.3626,39.7734956,21.6750619,8208.3,13.803,1.1465,1092.7,424.68,2764.8
344.536,7.96305,288.0624,253.5625,103.6469,39.07800282,21.31123601,8210.4,13.799,1.1309,1093.9,422.82,2782.7
341.8648,8.52358,287.636,253.2519,103.662,38.80221952,21.11756569,8195.1,13.803,1.1863,1061.5,420.7,2767.7
336.2868,8.92571,286.5066,252.0129,105.1051,38.17722807,20.80392572,8179.6,13.803,1.2392,1032.2,417.66,2767.8
334.6437,8.63314,285.5753,251.0751,105.1855,37.80900388,20.60094552,8186.5,13.799,1.2083,1044.2,416.96,2785.0
329.4477,8.47549,284.9811,250.4938,105.4328,37.26511791,20.32321399,8192.7,13.795,1.1933,1042.1,415.18,2803.4
326.2073,8.83863,283.545,249.5762,106.6909,37.22722649,20.28236335,8194.8,13.794,1.2465,1019.0,413.51,2799.6
322.0334,9.4398,283.0159,248.9938,106.7126,36.74261198,20.01873851,8176.1,13.797,1.3228,981.99,412.25,2784.0
317.6619,9.5109,282.0019,247.7229,107.6359,36.36649571,19.85199682,8178.4,13.795,1.3438,970.98,410.63,2791.4
316.9801,9.48791,280.9859,247.4943,108.2397,35.66691254,19.47103521,8154.2,13.796,1.3444,972.26,409.96,2797.1
309.6458,8.805,280.4934,246.2232,108.2364,35.23884039,19.24970877,8191.1,13.786,1.2618,991.26,407.56,2840.8
308.4041,9.44798,279.1783,245.9816,109.5337,34.69975294,18.94922699,8151.6,13.791,1.3549,959.24,406.94,2819.7
300.8583,9.39769,278.9821,244.5453,109.7677,33.97951764,18.51873152,8150.5,13.788,1.3483,947.6,404.64,2836.5
299.1498,9.46552,277.5454,244.0159,109.7774,33.68725712,18.38101611,8152.1,13.787,1.3674,941.8,403.99,2840.0
294.9734,9.60659,277.0159,243.0019,111.219,32.92586227,17.92131404,8123.2,13.789,1.3905,928.52,402.48,2842.9
291.0775,10.10525,276.0019,242.5175,111.3034,32.71995343,17.85483079,8120.0,13.789,1.471,896.94,401.67,2830.2
289.4649,9.61911,274.9859,241.5019,112.2283,31.87037366,17.41908635,8105.6,13.788,1.4081,919.36,400.45,2856.6
282.6875,9.5472,274.4934,240.4859,112.8328,31.37235196,17.15817241,8111.8,13.785,1.4039,910.11,398.49,2872.9
282.0985,10.26837,273.1783,239.9934,112.8288,30.86792591,16.86346937,8073.5,13.79,1.5117,875.34,398.42,2845.4
276.6474,10.10846,272.9821,238.9867,114.1268,30.41684146,16.58317567,8072.7,13.788,1.4912,873.38,396.71,2861.7
274.9561,10.30272,271.5454,238.4934,114.3624,29.95162902,16.33570467,8058.3,13.789,1.5301,861.89,396.06,2859.5
271.5555,10.01964,271.1364,237.2229,114.3727,29.63572797,16.14115618,8070.1,13.787,1.4902,869.63,394.89,2878.0
269.3936,9.73905,270.0066,236.9816,115.8126,29.07878177,15.88127931,8061.4,13.785,1.4631,880.48,393.8,2896.7
264.6802,10.1086,269.0753,235.5453,115.889,28.60266349,15.58027343,8050.0,13.786,1.5193,854.41,392.59,2889.5
262.1898,10.26637,268.4938,235.4973,116.2594,28.12161156,15.37429413,8032.1,13.787,1.5468,842.44,391.85,2888.9
259.0055,10.22931,267.1782,234.0625,117.3919,27.94000998,15.24607088,8042.7,13.786,1.5555,839.48,390.79,2896.3
256.0766,10.50654,266.6339,233.636,117.4073,27.32078754,14.93771236,8017.1,13.788,1.5962,821.04,389.97,2890.6
251.6764,11.32952,265.5065,232.5066,118.3447,27.04052002,14.723316,7997.3,13.791,1.7289,773.85,389.1,2861.6
248.91,10.8082,264.5753,232.1378,118.9281,26.56810884,14.49192538,8004.3,13.788,1.6601,794.6,387.83,2892.4
245.5349,10.79321,263.9938,231.0066,118.9264,26.10311178,14.26315791,8000.6,13.787,1.6586,789.49,386.81,2899.2
243.0294,10.54724,262.7228,230.0753,120.169,25.78276451,14.04538935,8006.5,13.786,1.6351,798.11,385.72,2916.2
240.0287,10.85001,262.4943,229.4938,120.4515,25.00837297,13.70784616,7971.9,13.789,1.6755,778.41,384.9,2907.8
236.1868,11.06056,261.0624,228.2229,120.7084,24.4733492,13.38295467,7963.0,13.79,1.7164,762.16,383.71,2907.0
231.6419,11.29849,260.636,227.9943,121.9561,24.07865375,13.1377353,7951.6,13.79,1.7562,742.53,382.49,2904.8
227.473,11.31967,259.5066,226.7232,121.9925,23.26767362,12.7201205,7936.4,13.79,1.7624,734.76,381.09,2912.9
223.6181,10.97252,258.4857,226.4943,122.9193,22.70566772,12.36214469,7934.7,13.788,1.7192,745.25,379.56,2938.6
222.427,11.2875,257.9934,225.0624,123.5187,22.05996181,12.04173234,7908.5,13.792,1.7606,729.33,379.14,2924.6
218.7145,11.43826,256.723,224.5154,123.5161,21.53077243,11.73055229,7900.8,13.792,1.7935,715.73,377.96,2927.6
217.3834,11.42446,256.4943,223.5019,124.758,21.01465766,11.4282362,7887.8,13.794,1.785,715.41,377.33,2928.7
214.5538,11.50841,255.0624,223.0175,125.0453,20.44435765,11.15576404,7880.1,13.794,1.8119,706.95,376.32,2933.3
211.9957,11.47324,254.636,222.0019,125.0587,19.9118428,10.8007679,7871.3,13.795,1.7999,704.75,375.4,2939.5
209.4484,11.78153,253.5066,221.0756,126.479,19.39600977,10.53897487,7867.9,13.797,1.8557,686.58,374.55,2930.4
204.5993,11.70029,252.4857,220.4938,126.5828,18.84147603,10.22475339,7868.3,13.795,1.8512,681.79,373.02,2945.2
202.8881,11.75568,251.9934,219.4866,126.9469,18.46331463,9.962432538,7866.3,13.796,1.8563,676.94,372.38,2945.3
197.7988,11.62941,250.6783,218.9934,128.0945,18.00639795,9.79169307,7878.0,13.794,1.8568,674.0,370.78,2962.4
196.1391,12.76817,250.1339,217.7229,128.1107,17.59830036,9.50839502,7878.4,13.8,2.0251,616.86,370.7,2913.1
190.9207,12.53199,249.0065,217.4943,129.0382,17.17828259,9.369633705,7890.0,13.797,2.0086,618.6,369.07,2935.2
189.1581,12.16283,248.0753,216.2232,129.6381,16.68490051,9.014920766,7892.3,13.796,1.951,634.8,368.06,2955.6
184.7275,12.11803,247.4938,215.9943,98.4445,16.16387032,6.685148673,7853.9,13.765,1.8403,619.28,370.61,3099.2
181.7109,12.33693,246.2229,214.5624,0.0,15.49297982,0.0,7347.8,13.815,1.9169,574.41,386.9,3122.8
178.4042,12.29702,245.9943,214.136,0.0,14.9178703,0.0,7357.4,13.813,1.921,570.04,384.92,3133.5
175.227,12.34075,244.5624,213.0066,0.0,14.32059393,0.0,7367.8,13.81,1.9389,560.68,383.26,3136.5
171.5507,12.68108,244.136,212.6378,0.0,13.82921535,0.0,7370.1,13.81,1.9972,536.21,381.79,3134.0
169.5752,13.01193,243.0066,211.5066,0.0,13.17789388,0.0,7368.7,13.81,2.0574,514.8,380.93,3124.5
165.7661,12.66476,242.0753,210.5753,0.0,12.69228678,0.0,7389.0,13.805,2.017,524.44,378.46,3144.3
161.4293,12.97353,241.4938,209.9938,0.0,12.14268179,0.0,7394.0,13.804,2.0737,500.18,376.84,3144.3
158.4485,13.48527,240.2229,209.0762,0.0,11.5698224,0.0,7393.7,13.804,2.1631,467.71,376.43,3131.3
154.9399,13.29924,239.9943,208.4938,0.0,11.19034229,0.0,7406.2,13.801,2.1426,470.26,374.2,3146.7
151.1592,12.71702,238.5624,207.2754,0.0,10.75625106,0.0,7434.0,13.793,2.0668,491.42,371.31,3171.7
145.4834,13.41107,238.0154,206.9811,0.0,10.04540396,0.0,7434.4,13.794,2.1859,445.27,370.28,3164.3
142.1173,13.93303,237.0019,24.50648,0.0,1.455015436,0.0,7250.3,13.674,8.1988,460.76,352.97,3147.7
142.012,13.08353,236.0756,0.0,0.0,0.0,0.0,7154.1,13.746,2.434,513.47,353.32,3319.2
139.5389,12.9469,235.4938,0.0,0.0,0.0,0.0,7166.1,13.744,2.4219,515.18,352.61,3334.9
136.7947,13.11268,234.0621,0.0,0.0,0.0,0.0,7173.2,13.742,2.4551,501.94,351.87,3330.0
131.3521,13.86214,233.636,0.0,0.0,0.0,0.0,7172.5,13.742,2.5675,454.04,350.93,3285.7
128.2967,14.50704,232.5066,0.0,0.0,0.0,0.0,7170.2,13.742,2.6675,416.58,350.39,3255.1
124.3833,13.54071,231.4857,0.0,0.0,0.0,0.0,7207.0,13.735,2.5439,455.96,348.9,3323.4
120.8643,13.59296,230.9934,0.0,0.0,0.0,0.0,7217.8,13.733,2.5586,446.17,348.06,3326.7
117.5176,13.64502,229.6783,0.0,0.0,0.0,0.0,7231.1,13.73,2.5771,437.13,347.14,3332.8
115.0315,13.94505,229.4948,0.0,0.0,0.0,0.0,7232.3,13.73,2.6231,417.28,346.7,3312.1
111.5219,13.79426,228.0624,0.0,0.0,0.0,0.0,7251.8,13.726,2.6144,417.85,345.63,3336.7
107.5396,15.34241,227.636,0.0,0.0,0.0,0.0,7233.5,13.73,2.8417,333.87,345.41,3235.8
103.7051,15.08981,226.9881,0.0,0.0,0.0,0.0,7252.7,13.726,2.8142,338.37,344.33,3253.9
109.4496,14.21954,227.9968,0.0,0.0,0.0,0.0,7248.8,13.727,2.6771,392.7,345.35,3303.7
112.092,13.80719,229.0141,0.0,0.0,0.0,0.0,7246.0,13.727,2.6107,418.0,345.9,3330.9
114.5149,13.76056,229.5066,0.0,0.0,0.0,0.0,7238.0,13.729,2.5982,425.2,346.49,3328.7
115.6675,13.6865,230.8217,0.0,0.0,0.0,0.0,7231.8,13.73,2.5799,430.67,346.9,3328.8
119.9462,13.80554,231.0179,0.0,0.0,0.0,0.0,7215.5,13.733,2.5891,433.83,347.96,3310.8
122.5273,13.68119,232.4546,0.0,0.0,0.0,0.0,7206.4,13.735,2.5612,444.73,348.68,3312.9
126.8952,13.99762,232.9841,0.0,0.0,0.0,0.0,7184.5,13.739,2.596,438.28,349.9,3283.8
129.0765,13.86048,233.9981,0.0,0.0,0.0,0.0,7178.6,13.741,2.5688,449.13,350.46,3288.5
133.5898,14.21161,235.3225,0.0,0.0,0.0,0.0,7154.2,13.746,2.6045,440.92,351.84,3265.1
136.0766,13.85866,235.5179,0.0,0.0,0.0,0.0,7154.3,13.746,2.551,463.34,352.26,3279.5
139.4287,13.56904,236.9546,0.0,0.0,0.0,0.0,7148.7,13.748,2.4994,483.91,353.08,3291.1
139.4894,13.31686,237.4841,0.0,0.0,0.0,0.0,7154.0,13.747,2.4625,496.1,353.04,3305.5
143.1374,13.49102,238.4981,0.0,0.0,0.0,0.0,7137.6,13.75,2.476,494.84,354.09,3291.3
150.3412,12.94754,239.5141,0.0,0.0,0.0,0.0,7128.0,13.753,2.3874,536.12,355.61,3312.6
151.7861,12.73744,240.0066,0.0,0.0,0.0,0.0,7128.6,13.753,2.3549,549.2,355.9,3323.4
156.1103,13.61189,241.2771,0.0,0.0,0.0,0.0,7093.7,13.761,2.4606,515.02,357.47,3279.0
159.2601,12.55268,241.5184,0.0,0.0,0.0,0.0,7109.8,13.758,2.3126,573.29,357.72,3324.0
162.7982,12.51798,242.9547,0.0,0.0,0.0,0.0,7099.8,13.761,2.2963,581.79,358.7,3321.4
167.3251,12.67228,243.3636,0.0,0.0,0.0,0.0,7081.9,13.764,2.3084,583.6,359.85,3309.5
170.1713,12.55355,244.4934,0.0,0.0,0.0,0.0,7076.7,13.766,2.2834,594.89,360.59,3313.2
174.0209,12.91361,245.5143,0.0,0.0,0.0,0.0,7057.0,13.771,2.321,584.91,361.78,3299.6
176.7795,12.16773,246.0066,0.0,0.0,0.0,0.0,7067.0,13.769,2.2165,627.02,362.12,3325.9
180.4384,11.91273,247.2771,0.0,0.0,0.0,0.0,7063.5,13.771,2.1725,646.68,363.0,3335.2
182.7411,12.44618,247.5057,0.0,0.0,0.0,0.0,7043.4,13.775,2.2377,625.26,363.8,3313.6
183.3886,12.81006,247.5001,0.0,0.0,0.0,0.0,7032.9,13.778,2.2848,608.8,364.12,3304.0
183.1994,12.20286,247.5,0.0,0.0,0.0,0.0,7047.9,13.774,2.2053,638.17,363.79,3321.3
183.2422,12.07763,247.5,0.0,0.0,0.0,0.0,7050.8,13.774,2.1889,644.41,363.74,3326.0
182.1756,12.86437,247.5,0.0,0.0,0.0,0.0,7035.6,13.777,2.2937,603.58,363.87,3303.2
182.844,12.8205,247.5,0.0,0.0,0.0,0.0,7034.4,13.777,2.287,607.14,364.0,3303.9
182.9652,12.26809,247.5,0.0,0.0,0.0,0.0,7047.0,13.775,2.2141,634.48,363.77,3319.2
182.8264,12.22864,247.5,0.0,0.0,0.0,0.0,7048.4,13.774,2.2091,636.12,363.72,3320.6
183.7708,12.49968,248.513,0.0,0.0,0.0,0.0,7040.8,13.777,2.2387,624.34,364.19,3314.0
185.3587,12.20507,249.0066,0.0,0.0,0.0,0.0,7043.6,13.777,2.1957,641.93,364.48,3322.7
187.4943,12.8971,250.2771,0.0,0.0,0.0,0.0,7024.9,13.782,2.2779,611.87,365.45,3311.4
189.2696,12.34356,250.5057,0.0,0.0,0.0,0.0,7031.5,13.781,2.2015,642.7,365.63,3321.4
191.0101,12.31061,251.9376,0.0,0.0,0.0,0.0,7030.8,13.783,2.1883,647.34,366.19,3326.1
193.3232,12.48171,252.9265,0.0,0.0,0.0,0.0,7023.4,13.786,2.203,643.35,366.93,3326.7
195.274,12.16125,253.5062,0.0,0.0,0.0,0.0,7025.5,13.786,2.156,663.01,367.3,3333.3
196.6654,12.25484,254.7771,0.0,0.0,0.0,0.0,7024.2,13.788,2.1605,660.76,367.82,3336.6
198.6565,12.68427,255.0057,0.0,0.0,0.0,0.0,7011.5,13.791,2.2128,643.67,368.5,3334.3
200.4895,12.49457,256.4376,0.0,0.0,0.0,0.0,7015.7,13.793,2.1791,656.25,369.01,3342.3
202.1026,12.70052,256.864,0.0,0.0,0.0,0.0,7009.8,13.795,2.202,649.29,369.53,3344.2
203.6281,12.66742,257.9934,0.0,0.0,0.0,0.0,7011.9,13.796,2.1905,653.63,370.0,3350.6
205.5435,13.24367,258.3622,189.0962,0.0,11.51464387,0.0,7034.8,13.831,2.0845,575.22,371.07,3000.5
206.4967,13.69841,259.4934,195.3465,0.0,12.20773062,0.0,7056.1,13.839,2.1284,555.72,375.18,2997.7
206.6009,13.11048,260.4247,194.9964,0.0,12.64900018,0.0,7065.3,13.837,2.0432,586.08,373.93,3015.1
207.5353,13.22295,261.0189,194.9998,0.0,12.82890875,0.0,7055.8,13.838,2.0544,582.43,374.22,3009.8
210.955,13.01882,262.455,195.0,0.0,13.18470041,0.0,7044.2,13.84,2.0179,599.95,374.68,3008.9
210.4915,12.59081,262.8636,195.0,0.0,13.51004775,0.0,7056.2,13.838,1.9581,620.97,374.04,3022.8
213.6461,13.18732,263.9934,195.0,0.0,13.79138622,0.0,7022.9,13.844,2.0287,597.2,375.41,2997.9
213.44,13.24259,265.0143,195.0,0.0,14.28501595,0.0,7016.2,13.845,2.0292,594.5,375.16,2996.9
214.9562,12.86223,265.5066,195.0,0.0,14.55011538,0.0,7020.7,13.844,1.9743,616.91,375.16,3005.0
215.9859,13.19975,266.8217,195.0,0.0,14.8551968,0.0,7000.7,13.847,2.0121,602.37,375.46,2993.3
218.3938,12.69758,267.0052,195.0,0.0,15.16421033,0.0,7008.1,13.846,1.9411,632.48,375.83,3002.3
220.0619,13.20886,268.4376,195.0,0.0,15.58997581,0.0,6980.9,13.85,1.9993,610.29,376.47,2983.6
222.0776,13.45421,268.864,195.0,0.0,15.94296556,0.0,6966.4,13.853,2.0255,601.69,377.39,2970.7
221.7407,13.02358,269.9934,193.5625,0.0,16.41602095,0.0,6964.6,13.85,1.9647,623.2,375.86,2982.3
224.9045,13.07259,270.4828,193.4969,0.0,16.63067557,0.0,6951.9,13.852,1.9655,626.81,376.82,2973.4
225.944,13.12966,271.4981,193.5,0.0,16.92599761,0.0,6943.1,13.854,1.9673,626.34,376.95,2969.9
226.7312,13.74687,272.8225,193.5,0.0,17.16017348,0.0,6919.1,13.858,2.0429,596.92,377.55,2950.7
229.1753,14.00799,273.0179,193.5,0.0,17.4935122,0.0,6906.2,13.86,2.0717,588.08,378.73,2936.6
231.8309,13.62898,274.4546,193.5,0.0,17.91342749,0.0,6903.6,13.862,2.0127,613.15,378.7,2943.0
232.7205,13.01951,274.8636,193.5,0.0,18.18737861,0.0,6915.9,13.86,1.9296,646.22,378.29,2959.2
233.285,13.29422,275.9934,193.5,0.0,18.61252673,0.0,6904.8,13.862,1.9588,633.72,378.47,2950.1
234.7638,13.46683,276.9247,193.5,0.0,18.99825673,0.0,6895.2,13.864,1.9748,628.03,378.94,2941.9
237.0525,13.69429,277.5062,193.5,0.0,19.28686831,0.0,6883.6,13.866,1.9987,620.81,379.84,2930.2
238.0743,13.32667,278.7772,193.5,0.0,19.72907497,0.0,6888.0,13.866,1.9445,642.22,379.46,2939.5
236.6918,13.61542,279.0057,193.5,0.0,32.53234891,0.0,7180.8,13.836,2.08,618.66,382.81,2896.4
235.7201,15.34605,280.4376,213.9408,0.0,41.30462747,0.0,7389.9,13.83,2.2064,527.19,399.46,2832.0
237.0098,15.13311,280.864,213.042,0.0,41.88582876,0.0,7415.7,13.828,2.2226,540.33,398.7,2835.0
240.2944,13.96374,281.9934,212.998,0.0,42.44926611,0.0,7435.2,13.83,2.1115,608.71,397.3,2857.3
240.4735,14.01731,282.9247,213.0,0.0,42.78705257,0.0,7446.0,13.829,2.1345,606.59,396.93,2856.2
242.2878,14.13626,283.5062,213.0,0.0,43.78764518,0.0,7474.0,13.828,2.1875,603.23,397.66,2849.2
243.4837,13.64642,284.7772,213.0,0.0,44.35587947,0.0,7492.3,13.828,2.1611,631.84,397.06,2859.9
244.3034,14.03379,285.0057,213.0,0.0,45.59572439,0.0,7527.3,13.825,2.2572,611.92,397.88,2847.2
245.541,14.28915,286.4376,213.0,0.0,46.04432438,0.0,7532.5,13.825,2.3055,601.3,397.9,2841.2
247.6243,13.92673,286.864,213.0,0.0,46.13123018,0.0,7530.4,13.827,2.2635,624.64,397.96,2846.3
249.3315,13.91348,287.9934,213.0,0.0,46.72435926,0.0,7540.9,13.827,2.2859,628.82,398.04,2844.6
250.8461,13.86604,288.9247,213.0,0.0,47.52321235,0.0,7558.8,13.827,2.3139,634.12,398.23,2843.5
253.2783,13.91198,289.5062,213.0,0.0,47.98148267,0.0,7562.7,13.828,2.3308,636.22,398.89,2839.2
253.0129,14.10223,290.7772,213.0,0.0,48.57102736,0.0,7576.0,13.827,2.3829,626.0,398.48,2836.7
257.3969,14.09602,291.0057,213.0,0.0,49.8473404,0.0,7599.9,13.826,2.4202,633.53,400.14,2830.2
256.6624,13.59643,292.4376,213.0,0.0,50.05252216,0.0,7608.2,13.826,2.3827,659.58,398.92,2841.8
257.7119,14.2076,292.864,213.0,0.0,50.70950124,0.0,7617.2,13.825,2.4744,628.73,399.66,2829.3
259.2349,14.39647,293.9934,213.0,0.0,51.8542811,0.0,7640.2,13.823,2.5419,621.28,400.15,2825.0
260.9542,14.24097,294.9247,213.0,0.0,52.5428854,0.0,7652.1,13.823,2.5492,632.81,400.24,2825.9
261.423,14.58817,295.5062,213.0,0.0,53.04530961,0.0,7659.2,13.823,2.6093,615.13,400.74,2820.7
263.4496,14.05904,296.7772,213.0,0.0,53.89637694,0.0,7675.5,13.822,2.5813,647.26,400.41,2826.8
264.9696,14.22342,297.0057,213.0,0.0,53.52172404,0.0,7656.7,13.825,2.5754,641.83,400.84,2822.9
266.9235,14.27874,297.0001,213.3609,0.0,53.43422002,0.0,7645.0,13.828,2.5527,642.74,401.72,2819.3
268.0615,13.49078,297.0,214.4934,0.0,53.46211125,0.0,7644.8,13.829,2.4162,687.29,402.54,2828.9
269.489,13.76361,297.0,214.514,0.0,52.81470466,0.0,7618.2,13.833,2.4108,675.98,402.77,2822.8
272.1037,13.01214,297.0,215.9546,0.0,52.74493463,0.0,7607.8,13.837,2.2601,721.51,405.13,2832.1
272.6294,13.48765,297.0,216.0027,0.0,52.39627789,0.0,7590.6,13.838,2.293,697.46,404.67,2822.3
274.7534,13.70473,297.0,217.013,0.0,52.61345552,0.0,7582.2,13.84,2.2791,690.05,406.04,2814.5
275.6242,13.228,297.0,217.5066,0.0,52.00583791,0.0,7563.6,13.844,2.1838,717.77,406.74,2822.4
278.0188,12.98973,297.0,217.9818,0.0,52.17526998,0.0,7560.1,13.846,2.1385,734.96,408.29,2823.6
277.7773,13.30426,297.0,218.9981,0.0,52.34971501,0.0,7557.5,13.846,2.1454,717.99,408.5,2816.4
282.6341,13.32802,297.0,219.0137,0.0,51.72205951,0.0,7521.4,13.852,2.1066,726.28,409.84,2809.9
282.5256,12.7161,297.0,220.4546,0.0,51.90563633,0.0,7525.6,13.853,2.0033,759.08,412.07,2822.4
282.4321,13.03169,297.0,220.5027,0.0,51.56782179,0.0,7512.5,13.854,2.0245,742.37,411.18,2815.6
287.191,12.84542,297.0,221.7767,0.0,51.20179225,0.0,7479.6,13.86,1.94,761.91,413.91,2812.9
285.821,12.5207,297.0,222.0057,0.0,51.29416318,0.0,7489.3,13.859,1.9066,776.69,414.63,2822.9
290.5676,12.96626,297.0,222.9234,0.0,51.26810116,0.0,7461.8,13.864,1.9131,762.13,415.57,2804.4
289.331,12.34045,297.0,223.5062,0.0,51.13127875,0.0,7465.1,13.864,1.8315,793.51,417.51,2822.4
290.6606,13.12121,297.0,223.5131,0.0,51.15779213,0.0,7453.3,13.865,1.9111,754.34,415.66,2800.6
295.5406,12.24942,297.0,224.9546,0.0,50.84403727,0.0,7427.0,13.871,1.7608,810.7,420.93,2815.5
294.6363,11.84738,297.0,225.0027,0.0,50.59792727,0.0,7427.3,13.871,1.7139,830.68,422.61,2829.8
293.9773,12.45325,297.0,226.2242,100.4758,50.32741886,9.47944886,7756.4,13.862,1.6181,806.58,403.22,2720.9
296.3921,13.15588,297.0,226.5062,137.523,50.54474128,14.34029856,7631.8,13.849,2.0697,782.12,403.1,2664.2
298.0534,12.67026,297.0,227.5131,136.5523,50.83723642,14.51637818,7648.3,13.842,1.994,808.04,403.49,2679.0
